step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1155.0,1027,2,482,1074,2101,0,19497.0,18.98442064264849,2.8451292889744018,482,84675.0,0.11727053946014064,482,84675.0
1160.0,1029,1,476,1086,2115,0,20162.0,19.593780369290574,2.9011142090844158,476,86048.0,0.12777066878460028,476,86048.0
1165.0,1028,1,503,1098,2126,0,21010.0,20.43774319066148,2.834541870524466,503,87387.0,0.1302630490546536,503,87387.0
1170.0,1024,0,525,1113,2137,0,22078.0,21.560546875,2.5461710989493453,525,88250.0,0.11705491817732748,525,88250.0
1175.0,1023,0,559,1124,2147,0,23465.0,22.93743890518084,2.3401989183130505,559,89868.0,0.10699797880158539,559,89868.0
1180.0,1028,0,583,1129,2157,0,24649.0,23.97762645914397,2.268462127780221,583,92519.0,0.10363239895736921,583,92519.0
1185.0,1041,0,586,1130,2171,0,24310.0,23.35254562920269,2.238264790705126,586,93389.0,0.09936289915277088,586,93389.0
1190.0,1048,1,607,1134,2182,0,24669.0,23.53912213740458,2.2294366807929284,607,95031.0,0.09545824926380042,607,95031.0
1195.0,1059,0,637,1140,2199,0,25253.0,23.84608120868744,2.324082066930008,637,96034.0,0.09865508264167788,637,96034.0
1200.0,1060,1,661,1147,2207,0,25969.0,24.499056603773585,2.2138542527530953,661,98765.0,0.0901444708007602,661,98765.0
1205.0,1055,1,637,1162,2217,0,25876.0,24.52701421800948,2.125075364371004,637,99118.0,0.09244323189368053,637,99118.0
1210.0,1049,0,596,1175,2224,0,25067.0,23.896091515729267,2.0638325040903314,596,100322.0,0.0927974591470378,596,100322.0
1215.0,1050,0,584,1187,2237,0,24971.0,23.781904761904762,2.14218023339005,584,100381.0,0.09952797476709342,584,100381.0
1220.0,1052,0,576,1193,2245,0,25050.0,23.811787072243344,2.27646996600066,576,99641.0,0.09980011561991148,576,99641.0
1225.0,1066,0,559,1196,2262,0,25317.0,23.74953095684803,2.519985646026817,559,99427.0,0.11073192647047841,559,99427.0
1230.0,1069,0,548,1201,2270,0,25756.0,24.09354536950421,2.672273742277491,548,99509.0,0.11533961036629227,548,99509.0
1235.0,1077,2,547,1203,2280,0,26321.0,24.439182915506034,2.6214495009637613,547,101782.0,0.10980404858957984,547,101782.0
1240.0,1091,3,530,1204,2295,0,26319.0,24.123739688359304,2.5710504233400133,530,103111.0,0.106220725995779,530,103111.0
1245.0,1100,1,535,1208,2308,0,26377.0,23.97909090909091,2.4512507142986077,535,105025.0,0.09987010820104084,535,105025.0
1250.0,1097,0,526,1220,2317,0,25424.0,23.175934366453966,2.346961155083008,526,105179.0,0.09831476133504041,526,105179.0
1255.0,1104,2,518,1230,2334,0,24793.0,22.457427536231883,2.420684044279814,518,105312.0,0.10640764082498194,518,105312.0
1260.0,1107,2,520,1236,2343,0,24859.0,22.456187895212285,2.3400895035864817,520,107733.0,0.10020175911249181,520,107733.0
1265.0,1112,1,563,1240,2352,0,25687.0,23.09982014388489,2.3152652583776123,563,108746.0,0.09875809630145055,563,108746.0
1270.0,1119,1,606,1246,2365,0,26962.0,24.094727435210007,2.129653859116637,606,110948.0,0.08752524701476352,606,110948.0
1275.0,1120,2,647,1258,2378,0,28626.0,25.55892857142857,1.9371278278959299,647,112494.0,0.07938450126343212,647,112494.0
1280.0,1127,0,666,1266,2393,0,30163.0,26.763975155279503,1.8676742621535147,666,115516.0,0.07811312511478488,666,115516.0
1285.0,1116,0,670,1287,2403,0,31487.0,28.21415770609319,1.7012685623619634,670,116412.0,0.0778165634437511,670,116412.0
1290.0,1114,0,652,1297,2411,0,32225.0,28.927289048473966,1.6844236322307897,652,117800.0,0.07774710925190412,652,117800.0
1295.0,1114,0,644,1305,2419,0,33270.0,29.865350089766608,1.7252145720644558,644,118411.0,0.07671303063934846,644,118411.0
1300.0,1120,1,660,1310,2430,0,34913.0,31.17232142857143,1.8291260701392795,660,118560.0,0.07516789304158064,660,118560.0
1305.0,1127,0,661,1313,2440,0,36309.0,32.21739130434783,1.926935791974151,661,121293.0,0.08015852479414227,661,121293.0
1310.0,1136,0,678,1318,2454,0,38249.0,33.669894366197184,1.910832201334079,678,123866.0,0.08238344657432253,678,123866.0
1315.0,1139,2,709,1325,2464,0,40148.0,35.24846356453029,1.7119171986859107,709,126453.0,0.07068886448271194,709,126453.0
1320.0,1148,3,729,1330,2478,0,41954.0,36.545296167247386,1.6505358012010178,729,129408.0,0.06841111837380145,729,129408.0
1325.0,1161,0,721,1335,2496,0,42026.0,36.198105081826014,1.6635701623455357,721,130423.0,0.07110804610826232,721,130423.0
1330.0,1165,0,697,1340,2505,0,41781.0,35.86351931330472,1.6916910329149808,697,132318.0,0.07265459194402178,697,132318.0
1335.0,1175,1,685,1342,2517,0,41986.0,35.73276595744681,1.81606046200929,685,132662.0,0.07470342709457675,685,132662.0
1340.0,1178,0,679,1344,2522,0,42160.0,35.78947368421053,1.9530418050135838,679,131879.0,0.07169947583376474,679,131879.0
1345.0,1188,1,653,1347,2535,0,40819.0,34.35942760942761,2.1493054653066634,653,129938.0,0.07827304949616642,653,129938.0
1350.0,1187,0,632,1355,2542,0,40062.0,33.75063184498736,2.1669276052702675,632,132382.0,0.08264745554581308,632,132382.0
1355.0,1186,2,648,1369,2555,0,40691.0,34.30944350758853,2.0313281682717688,648,135017.0,0.08139489871613541,648,135017.0
1360.0,1177,0,638,1384,2561,0,41042.0,34.87000849617672,1.884702456717595,638,137634.0,0.07965243206702166,638,137634.0
1365.0,1183,2,639,1390,2573,0,40882.0,34.557903634826715,1.8908835911212476,639,137517.0,0.08272319431351303,639,137517.0
1370.0,1184,0,646,1394,2578,0,41311.0,34.8910472972973,1.9022236476867902,646,139208.0,0.08170778952012019,646,139208.0
1375.0,1191,0,682,1395,2586,0,41979.0,35.24685138539043,1.9983439575812558,682,140010.0,0.07990447448322004,682,140010.0
1380.0,1199,0,696,1396,2595,0,43045.0,35.90075062552127,2.1745215768079267,696,140490.0,0.08157491569393584,696,140490.0
1385.0,1205,0,703,1399,2604,0,43955.0,36.477178423236516,2.2023598872914687,703,143848.0,0.08080475621127531,703,143848.0
1390.0,1203,0,719,1410,2613,0,44987.0,37.395677472984204,2.0557053633569917,719,146611.0,0.07598076968666331,719,146611.0
1395.0,1194,0,729,1422,2616,0,45789.0,38.34924623115578,1.8846550826206305,729,150307.0,0.07012140996267484,729,150307.0
1400.0,1188,1,716,1437,2625,0,46230.0,38.91414141414141,1.7754920444488254,716,151432.0,0.06898927525692797,716,151432.0
1405.0,1184,3,704,1451,2635,0,46803.0,39.529560810810814,1.7420141635877742,704,153448.0,0.07209382862390591,704,153448.0
1410.0,1193,1,722,1454,2647,0,47567.0,39.871751886001675,1.8006750586215479,722,156764.0,0.07469631612429888,722,156764.0
1415.0,1201,1,739,1458,2659,0,49009.0,40.80682764363031,1.8109403464000142,739,159869.0,0.0747354171503386,739,159869.0
1420.0,1204,0,718,1465,2669,0,49611.0,41.20514950166113,1.7316290694181296,718,163119.0,0.07369178450224528,718,163119.0
1425.0,1207,1,722,1472,2679,0,49929.0,41.36619718309859,1.6973196758757307,722,162977.0,0.07444648686030315,722,162977.0
1430.0,1209,0,682,1481,2690,0,49246.0,40.7328370554177,1.6971826737236864,682,164545.0,0.07644819928943011,682,164545.0
1435.0,1199,0,669,1497,2696,0,48757.0,40.66472060050042,1.5776437907697833,669,164705.0,0.0697305630560221,669,164705.0
1440.0,1196,0,660,1505,2701,0,48878.0,40.86789297658863,1.6617884211628173,660,163477.0,0.06937265875526029,660,163477.0
1445.0,1202,0,605,1508,2710,0,47722.0,39.70216306156406,1.9143634036435924,605,161681.0,0.07676650704099165,605,161681.0
1450.0,1211,0,631,1510,2721,0,48235.0,39.83071841453344,1.9894541296172426,631,164110.0,0.08154935603097085,631,164110.0
1455.0,1216,1,636,1514,2730,0,48293.0,39.71463815789474,1.8794065409589682,636,166080.0,0.07498902185100555,636,166080.0
1460.0,1218,1,641,1519,2737,0,48569.0,39.876026272577995,1.787484083444277,641,167994.0,0.07088621229917494,641,167994.0
1465.0,1219,0,635,1529,2748,0,48314.0,39.63412633305988,1.7410539920387385,635,167599.0,0.07198139048472836,635,167599.0
1470.0,1228,1,654,1531,2759,0,48835.0,39.76791530944625,1.7981713108741,654,168396.0,0.07290681492509203,654,168396.0
1475.0,1238,1,675,1533,2771,0,49789.0,40.217285945072696,1.8626335739658433,675,168432.0,0.06975099325841226,675,168432.0
1480.0,1248,0,694,1537,2785,0,50978.0,40.84775641025641,2.0011791521773583,694,167440.0,0.07054597725313,694,167440.0
1485.0,1255,0,694,1542,2797,0,52106.0,41.518725099601596,2.1615561570140036,694,167250.0,0.07522650286648257,694,167250.0
1490.0,1254,0,689,1552,2806,0,53351.0,42.54465709728868,2.159558267802052,689,167257.0,0.07221729615017373,689,167257.0
1495.0,1249,2,712,1568,2817,0,54862.0,43.92473979183347,2.156364142697857,712,166838.0,0.0718342969455332,712,166838.0
1500.0,1245,1,708,1582,2827,0,56071.0,45.03694779116466,2.3671912842972205,708,166878.0,0.08623276733247905,708,166878.0
1505.0,1250,0,723,1589,2839,0,57885.0,46.308,2.4976480924626534,723,167368.0,0.08928185959642751,723,167368.0
1510.0,1248,0,734,1597,2845,0,59639.0,47.787660256410255,2.566687664559056,734,167922.0,0.08931668514534687,734,167922.0
1515.0,1256,0,749,1599,2855,0,61559.0,49.01194267515923,2.7582905667189075,749,168434.0,0.09537054339186331,749,168434.0
1520.0,1263,0,747,1601,2864,0,62892.0,49.795724465558195,2.8806262762153567,747,171296.0,0.10379991061347286,747,171296.0
1525.0,1264,0,717,1611,2875,0,62690.0,49.596518987341774,2.828966252767847,717,171300.0,0.10569121784226945,717,171300.0
1530.0,1265,0,673,1619,2884,0,60876.0,48.123320158102764,2.875912000282285,673,172438.0,0.11200697453729144,673,172438.0
1535.0,1266,0,684,1627,2893,0,60977.0,48.165086887835706,2.924632383749376,684,172553.0,0.11304997442941007,684,172553.0
1540.0,1261,0,687,1640,2901,0,61486.0,48.75971451229183,2.9998212555671744,687,171778.0,0.11659753688147757,687,171778.0
1545.0,1247,2,662,1663,2910,0,61862.0,49.60866078588613,3.033611049311295,662,170991.0,0.12261650576345003,662,170991.0
1550.0,1246,1,643,1678,2924,0,61939.0,49.71027287319422,3.0700804712437524,643,170777.0,0.1252265998134731,643,170777.0
1555.0,1242,1,603,1689,2931,0,61614.0,49.608695652173914,3.2044372613313516,603,167924.0,0.13357976986390324,603,167924.0
1560.0,1233,0,570,1705,2938,0,62037.0,50.31386861313869,3.2263645245026837,570,165759.0,0.13636848061168813,570,165759.0
1565.0,1231,1,569,1715,2946,0,62996.0,51.174654752233955,3.2932526890256053,569,165135.0,0.13999270528369426,569,165135.0
1570.0,1222,0,590,1734,2956,0,64492.0,52.775777414075286,3.3226673234753354,590,164838.0,0.14614080316382838,590,164838.0
1575.0,1212,0,608,1750,2962,0,66529.0,54.89191419141914,3.2655051166318887,608,165540.0,0.14343537654674607,608,165540.0
1580.0,1207,0,609,1759,2966,0,68491.0,56.74482187241094,3.2223510242620907,609,165052.0,0.13632155549935093,609,165052.0
1585.0,1211,0,601,1764,2975,0,70191.0,57.961189099917426,3.1422381123370036,601,164027.0,0.12366085549679835,601,164027.0
1590.0,1211,0,600,1772,2983,0,71682.0,59.1924029727498,3.207889904990024,600,162934.0,0.12280722344063309,600,162934.0
1595.0,1210,0,608,1780,2990,0,73853.0,61.03553719008264,3.2530358770710164,608,164637.0,0.12449489827169248,608,164637.0
1600.0,1204,0,656,1793,2997,0,75785.0,62.94435215946844,2.994289030003237,656,167438.0,0.10987463688965675,656,167438.0
1605.0,1195,0,645,1806,3001,0,75808.0,63.43765690376569,2.762529576152168,645,165972.0,0.09738217295604364,645,165972.0
1610.0,1191,1,628,1824,3015,0,76016.0,63.82535684298909,2.8196620965267463,628,167171.0,0.11065605580945836,628,167171.0
1615.0,1180,0,611,1840,3020,0,76523.0,64.85,2.8811087394738952,611,165721.0,0.11671521118388695,611,165721.0
1620.0,1175,0,609,1852,3027,0,77123.0,65.63659574468085,2.936972634770909,609,164648.0,0.11918295150238117,609,164648.0
1625.0,1172,0,620,1861,3033,0,77871.0,66.44283276450511,3.044962190114363,620,164007.0,0.12138403953389017,620,164007.0
1630.0,1164,0,628,1874,3038,0,78934.0,67.8127147766323,3.1640635008779796,628,163139.0,0.12575565537615083,628,163139.0
1635.0,1153,1,634,1895,3048,0,80086.0,69.45880312228968,3.183401749436128,634,162848.0,0.12907959520355808,634,162848.0
1640.0,1150,1,651,1911,3061,0,81376.0,70.76173913043478,3.2871387049058756,651,162346.0,0.13848901437341266,651,162346.0
1645.0,1147,1,640,1922,3069,0,82196.0,71.6617262423714,3.2731572982150015,640,163729.0,0.13987422223683335,640,163729.0
1650.0,1152,0,639,1937,3089,0,81649.0,70.87586805555556,3.112115375080485,639,164664.0,0.1352674254208685,639,164664.0
1655.0,1146,0,660,1949,3095,0,80133.0,69.92408376963351,2.903824666770018,660,166915.0,0.12604342005283162,660,166915.0
1660.0,1152,1,682,1954,3106,0,73059.0,63.419270833333336,2.7415324499277824,682,167501.0,0.11607087859593136,682,167501.0
1665.0,1152,0,686,1960,3112,0,67874.0,58.91840277777778,2.603067785530187,686,168852.0,0.1075298376316295,686,168852.0
1670.0,1153,0,708,1966,3119,0,61682.0,53.496964440589764,2.4255184617891197,708,167636.0,0.0953357176424106,708,167636.0
1675.0,1146,0,720,1982,3128,0,58146.0,50.738219895287955,2.302300984941963,720,166674.0,0.09428376650651558,720,166674.0
1680.0,1132,0,732,1997,3129,0,53683.0,47.42314487632509,2.1082596026956457,732,166840.0,0.08569694858387213,732,166840.0
1685.0,1127,0,748,2013,3140,0,50053.0,44.41259982253771,2.0138580529527204,748,168654.0,0.0888578598330663,748,168654.0
1690.0,1118,0,739,2026,3144,0,46651.0,41.727191413237925,1.857991800655864,739,169495.0,0.08409544356253071,739,169495.0
1695.0,1107,0,739,2046,3153,0,44690.0,40.370370370370374,1.701005806087329,739,173062.0,0.08440556937031034,739,173062.0
1700.0,1107,1,766,2053,3160,0,42976.0,38.82204155374887,1.6443771393236666,766,175029.0,0.082121432953316,766,175029.0
1705.0,1105,0,783,2063,3168,0,41101.0,37.19547511312217,1.5185129829673358,783,178491.0,0.07713700681173108,783,178491.0
1710.0,1110,0,779,2063,3173,0,37714.0,33.976576576576576,1.4313340113230342,779,179238.0,0.06756442731245856,779,179238.0
1715.0,1117,1,766,2066,3183,0,33889.0,30.33930170098478,1.383656875646957,766,180912.0,0.061542369130688696,766,180912.0
1720.0,1126,1,750,2069,3195,0,30014.0,26.655417406749557,1.4937233478325596,750,180109.0,0.06271724239048175,750,180109.0
1725.0,1129,0,753,2073,3202,0,29108.0,25.782108060230293,1.6739525635748658,753,179681.0,0.0662697528927087,753,179681.0
1730.0,1136,0,749,2078,3214,0,28190.0,24.815140845070424,1.7386664322225769,749,183178.0,0.0702621829707348,749,183178.0
1735.0,1135,0,701,2083,3218,0,24201.0,21.322466960352422,1.6700558723925905,701,182287.0,0.06618079886713597,701,182287.0
1740.0,1138,0,655,2084,3222,0,19292.0,16.952548330404216,1.78116656695419,655,183424.0,0.06966562611732967,655,183424.0
1745.0,1142,1,648,2088,3230,0,17145.0,15.013134851138354,1.911647940231665,648,183653.0,0.07430535425510033,648,183653.0
1750.0,1140,0,634,2095,3235,0,15795.0,13.855263157894736,2.0377024121607326,634,182694.0,0.07383926082456985,634,182694.0
1755.0,1143,1,635,2101,3244,0,15558.0,13.611548556430446,2.026581125985108,635,185227.0,0.07204873796962483,635,185227.0
1760.0,1153,0,655,2102,3255,0,15286.0,13.257588898525585,2.0603549249852287,655,186452.0,0.07453560480680921,655,186452.0
1765.0,1160,1,650,2106,3266,0,15373.0,13.252586206896552,2.009475365327899,650,189615.0,0.073136042845933,650,189615.0
1770.0,1162,0,662,2108,3270,0,15090.0,12.986230636833046,1.9675343091998891,662,189684.0,0.07057772660245343,662,189684.0
1775.0,1160,1,656,2118,3278,0,15335.0,13.219827586206897,1.8275875019071977,656,190448.0,0.06625291053807465,656,190448.0
1780.0,1154,1,681,2129,3283,0,15780.0,13.674176776429809,1.701635695701163,681,190240.0,0.062212129864803546,681,190240.0
1785.0,1151,0,695,2142,3293,0,16106.0,13.993049522154648,1.5967994187844636,695,193531.0,0.06314927696762185,695,193531.0
1790.0,1148,1,690,2150,3298,0,15896.0,13.846689895470384,1.546630828389381,690,193877.0,0.061369137706146555,690,193877.0
1795.0,1149,0,700,2157,3306,0,16530.0,14.386422976501306,1.572815995165278,700,195169.0,0.0636970200406378,700,195169.0
1800.0,1145,0,702,2168,3313,0,17170.0,14.995633187772926,1.4838574920363514,702,197905.0,0.060257829220854806,702,197905.0
1805.0,1139,0,703,2180,3319,0,16106.0,14.140474100087797,1.404737599097429,703,196031.0,0.05845046028105058,703,196031.0
1810.0,1136,0,664,2189,3325,0,15069.0,13.264964788732394,1.4332928742558886,664,195427.0,0.06228326715419665,664,195427.0
1815.0,1134,0,658,2196,3330,0,14852.0,13.09700176366843,1.5608498912382383,658,195200.0,0.06659333121495867,658,195200.0
1820.0,1138,0,627,2198,3336,0,14693.0,12.911247803163445,1.8006771324526198,627,193758.0,0.07406201326637817,627,193758.0
1825.0,1140,0,585,2200,3340,0,13973.0,12.257017543859648,2.0509507470215906,585,192445.0,0.08304538276386665,585,192445.0
1830.0,1140,0,580,2203,3343,0,13775.0,12.083333333333334,2.096034229470101,580,194024.0,0.08272417577751764,580,194024.0
1835.0,1139,1,599,2208,3347,0,13450.0,11.808604038630378,1.9960028019476173,599,195471.0,0.07666327855729983,599,195471.0
1840.0,1143,0,614,2212,3355,0,13728.0,12.010498687664041,1.8822209586291112,614,198162.0,0.07074883637414485,614,198162.0
1845.0,1150,1,628,2214,3364,0,13468.0,11.711304347826086,1.9036448778428996,628,197873.0,0.07082078910940946,628,197873.0
1850.0,1151,0,620,2218,3369,0,13225.0,11.490008688097307,1.8829047947935194,620,197843.0,0.06785698753334253,620,197843.0
1855.0,1146,1,608,2227,3373,0,13210.0,11.527050610820245,1.9433244511745043,608,197361.0,0.07040578769410308,608,197361.0
1860.0,1151,0,607,2232,3383,0,13564.0,11.784535186794091,1.9986690838096697,607,200050.0,0.07249730775282157,607,200050.0
1865.0,1147,0,628,2240,3387,0,13993.0,12.199651264167393,1.8321567612451781,628,200899.0,0.0630395195595706,628,200899.0
1870.0,1142,0,653,2251,3393,0,14882.0,13.031523642732049,1.7055665211580542,653,204011.0,0.06146329978578841,653,204011.0
1875.0,1137,0,648,2259,3396,0,15319.0,13.473175021987688,1.6324634625777106,648,203524.0,0.05982859830529307,648,203524.0
1880.0,1127,0,677,2271,3398,0,16117.0,14.300798580301686,1.4203687361362287,677,206120.0,0.05154709913987576,677,206120.0
1885.0,1118,1,646,2285,3403,0,15981.0,14.29427549194991,1.398698762982278,646,206151.0,0.05733832844351186,646,206151.0
1890.0,1119,1,647,2291,3410,0,16353.0,14.613941018766756,1.4997087797271822,647,206599.0,0.06408489547271548,647,206599.0
1895.0,1121,1,662,2296,3417,0,16761.0,14.951828724353255,1.6250677240143951,662,206366.0,0.06685225596791894,662,206366.0
1900.0,1129,0,668,2298,3427,0,17847.0,15.807794508414526,1.859234185719596,668,206176.0,0.07409583366752542,668,206176.0
1905.0,1132,0,665,2302,3434,0,19175.0,16.93904593639576,2.0465635796366866,665,204980.0,0.07785228907157977,665,204980.0
1910.0,1125,0,673,2313,3438,0,20757.0,18.450666666666667,2.0930828052671755,673,204629.0,0.07667963484533342,673,204629.0
1915.0,1120,0,687,2323,3443,0,21920.0,19.571428571428573,1.9711313640460535,687,207844.0,0.07322348250457787,687,207844.0
1920.0,1123,0,676,2329,3452,0,20973.0,18.675868210151382,1.9417757695835811,676,206817.0,0.074557845999722,676,206817.0
1925.0,1123,0,664,2333,3456,0,20668.0,18.40427426536064,1.991899897995019,664,207770.0,0.07558283336808981,664,207770.0
1930.0,1127,0,652,2334,3461,0,20397.0,18.09849157054126,2.1607836782091123,652,206483.0,0.07924910674596448,652,206483.0
1935.0,1126,0,656,2336,3462,0,20927.0,18.58525754884547,2.2779811298632024,656,204171.0,0.07446212243429373,656,204171.0
1940.0,1128,0,640,2338,3466,0,20802.0,18.44148936170213,2.463875850974268,640,201481.0,0.0781421711955922,640,201481.0
1945.0,1127,0,604,2345,3472,0,19870.0,17.630878438331855,2.7105398298985675,604,197919.0,0.09142031456792682,604,197919.0
1950.0,1118,0,590,2358,3476,0,19941.0,17.836314847942756,2.8764318925175436,590,196677.0,0.10381239412589427,590,196677.0
1955.0,1116,0,581,2367,3483,0,20193.0,18.094086021505376,3.0219885872452843,581,194070.0,0.11054368699901056,581,194070.0
1960.0,1109,0,561,2378,3487,0,20523.0,18.5058611361587,3.1356250328813977,561,192633.0,0.11629799021189091,561,192633.0
1965.0,1099,0,568,2393,3492,0,21076.0,19.177434030937217,3.0529959864148717,568,195292.0,0.12023828409809724,568,195292.0
1970.0,1094,0,594,2402,3496,0,21169.0,19.350091407678246,2.876525899922584,594,195803.0,0.11104541874018742,594,195803.0
1975.0,1095,1,617,2412,3507,0,22215.0,20.28767123287671,2.7565756970244126,617,198837.0,0.10621984903128853,617,198837.0
1980.0,1094,0,609,2418,3512,0,22972.0,20.9981718464351,2.588909377826679,609,199003.0,0.09380941457464319,609,199003.0
1985.0,1089,0,603,2428,3517,0,23980.0,22.02020202020202,2.5835820184128684,603,199739.0,0.0966501919567307,603,199739.0
1990.0,1082,0,609,2437,3519,0,25250.0,23.33641404805915,2.6188705388743743,609,199401.0,0.09577046000487838,609,199401.0
1995.0,1077,1,626,2448,3525,0,25916.0,24.06313834726091,2.5231995270173284,626,202168.0,0.08952145561533512,626,202168.0
2000.0,1075,0,624,2456,3531,0,25085.0,23.334883720930232,2.4520712203839654,624,201103.0,0.08647616123440569,624,201103.0
2005.0,1057,0,611,2476,3533,0,24615.0,23.287606433301796,2.383857190389276,611,201492.0,0.08889984150099763,611,201492.0
2010.0,1048,0,576,2492,3540,0,24493.0,23.37118320610687,2.4836345749988302,576,199800.0,0.09827418116979175,576,199800.0
2015.0,1034,1,575,2508,3542,0,24982.0,24.1605415860735,2.5538046816412256,575,198059.0,0.10137157726251364,575,198059.0
2020.0,1026,0,558,2519,3545,0,25590.0,24.941520467836256,2.6061731294565904,558,196647.0,0.09898780186414055,558,196647.0
2025.0,1015,0,559,2532,3547,0,26498.0,26.1064039408867,2.6512548178263016,559,194726.0,0.09821655686765,559,194726.0
2030.0,1014,0,563,2537,3551,0,27312.0,26.93491124260355,2.8052114487089224,563,193311.0,0.10123801833228023,563,193311.0
2035.0,1015,0,567,2542,3557,0,28287.0,27.868965517241378,2.8909908210639097,567,191986.0,0.09872203587461474,567,191986.0
2040.0,1014,0,580,2547,3561,0,29231.0,28.82741617357002,2.8795385363168235,580,193889.0,0.0977011428277913,580,193889.0
2045.0,1008,0,590,2559,3567,0,29583.0,29.348214285714285,2.784985072825109,590,194203.0,0.10007079375661561,590,194203.0
2050.0,1005,0,582,2565,3570,0,29701.0,29.55323383084577,2.7125568931000785,582,196992.0,0.10018025935646611,582,196992.0
2055.0,1006,0,597,2568,3574,0,28890.0,28.717693836978132,2.6437411032509375,597,195844.0,0.095561938705997,597,195844.0
2060.0,1004,0,601,2576,3580,0,28191.0,28.078685258964143,2.618534196774292,601,196846.0,0.0990468580389887,601,196846.0
2065.0,996,0,623,2585,3581,0,27604.0,27.714859437751002,2.4611208743185453,623,196037.0,0.09174070658077704,623,196037.0
2070.0,991,0,635,2598,3589,0,27519.0,27.768920282542886,2.365052408077527,635,194421.0,0.08981640853204596,635,194421.0
2075.0,986,0,653,2608,3594,0,28679.0,29.086206896551722,2.358278559901881,653,193868.0,0.09296428353677211,653,193868.0
2080.0,969,0,672,2628,3597,0,29759.0,30.711042311661508,2.0684820210422132,672,196243.0,0.08463264737908004,672,196243.0
2085.0,956,0,675,2643,3599,0,28887.0,30.21652719665272,1.8531135118823,675,196126.0,0.0785661216178594,675,196126.0
2090.0,944,0,679,2661,3605,0,28485.0,30.17478813559322,1.564290250137509,679,196599.0,0.06714192214449341,679,196599.0
2095.0,943,0,666,2666,3609,0,26266.0,27.853658536585368,1.5338177747664061,666,194702.0,0.05622716712692168,666,194702.0
2100.0,937,0,674,2675,3612,0,25585.0,27.30522945570971,1.5319463924232017,674,197497.0,0.054865246319290475,674,197497.0
2105.0,937,0,666,2679,3616,0,24185.0,25.8110992529349,1.5375543187940048,666,197381.0,0.053555395977385026,666,197381.0
2110.0,937,0,663,2680,3617,0,23056.0,24.606189967982925,1.6382695014785247,663,198581.0,0.055484000042805626,663,198581.0
2115.0,934,0,651,2687,3621,0,22896.0,24.51391862955032,1.744867088604971,651,197306.0,0.058223645802847945,651,197306.0
2120.0,937,0,626,2689,3626,0,22523.0,24.03735325506937,2.0492641380070356,626,196599.0,0.0675734128465129,626,196599.0
2125.0,937,0,595,2691,3628,0,21351.0,22.786552828175026,2.3126714326703492,595,196165.0,0.0733026182420393,595,196165.0
2130.0,934,0,565,2697,3631,0,20732.0,22.197002141327623,2.5299008643550036,565,195591.0,0.08021628648277108,565,195591.0
2135.0,932,0,543,2701,3633,0,19455.0,20.874463519313306,2.6357987497415856,543,197302.0,0.08872292715741378,543,197302.0
2140.0,933,0,545,2703,3636,0,17837.0,19.117899249732048,2.5426513913703017,545,197077.0,0.0821938704260019,545,197077.0
2145.0,935,0,556,2706,3641,0,16674.0,17.833155080213903,2.474582023813852,556,199423.0,0.07783583783409107,556,199423.0
2150.0,929,0,546,2715,3644,0,15499.0,16.683530678148546,2.3854052107074026,546,198208.0,0.0781616757088437,546,198208.0
2155.0,917,0,539,2728,3645,0,14630.0,15.954198473282442,2.2596489569626685,539,198844.0,0.0774761594979729,539,198844.0
2160.0,914,0,537,2736,3650,0,14450.0,15.809628008752735,2.2733726240439656,537,197784.0,0.08272122329384676,537,197784.0
2165.0,918,1,559,2740,3658,0,15671.0,17.070806100217865,2.318427287710179,559,195142.0,0.08360161194891191,559,195142.0
2170.0,914,0,579,2748,3662,0,16995.0,18.594091903719914,2.2113977017324613,579,193530.0,0.07808233399535217,579,193530.0
2175.0,904,0,610,2761,3665,0,18175.0,20.10508849557522,1.9510515218659026,610,196613.0,0.06819277194138519,610,196613.0
2180.0,893,0,615,2775,3668,0,18192.0,20.37178051511758,1.6701464074084549,615,194663.0,0.056796981649666525,615,194663.0
2185.0,881,0,634,2790,3671,0,18842.0,21.38706015891033,1.481822503255215,634,195505.0,0.051501446519405275,634,195505.0
2190.0,871,0,635,2803,3674,0,19699.0,22.616532721010334,1.5693817096749159,635,193979.0,0.05601764353433614,635,193979.0
2195.0,868,0,636,2811,3679,0,20768.0,23.92626728110599,1.7939582877548403,636,192264.0,0.06134288414267138,636,192264.0
2200.0,872,0,630,2814,3686,0,21900.0,25.11467889908257,2.0671811863887823,630,190162.0,0.07062089422735877,630,190162.0
2205.0,872,0,610,2816,3688,0,22984.0,26.357798165137616,2.3318021636783217,610,186640.0,0.07698065870812792,610,186640.0
2210.0,871,0,575,2819,3690,0,23392.0,26.856486796785305,2.690469047542731,575,184439.0,0.09292679209960772,575,184439.0
2215.0,869,0,557,2822,3691,0,24204.0,27.85270425776755,2.8258407124242906,557,181688.0,0.09110144296551298,557,181688.0
2220.0,866,0,547,2828,3694,0,25154.0,29.04618937644342,3.0384982481984837,547,180336.0,0.09886060170163224,547,180336.0
2225.0,862,0,540,2834,3696,0,26472.0,30.709976798143853,3.2861509727541076,540,177807.0,0.10666936172289729,540,177807.0
