step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.891065265231468,0,0.0,0.9534105346642555,0,0.0,0.9510271585433419,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9555439988138197,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9532696194469628,0,0.0,0.9587302237187197,0,0.0,0.9569737279249345,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9526154744510302,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,12.872485931056382,0,0.0,0.9313830395627813,0,0.0,0.9640763331277645,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9400507975543241,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9665167740658195,0,0.0,0.9692010719570362,0,0.0,0.9135736879663665,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9659592783800068,0,0.0,1.0,0,0.0
15.0,40,0,0,0,40,0,0.0,0.0,11.777821363959267,0,0.0,0.8078910010012468,0,0.0,0.8876089760985829,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9527837417264383,0,0.0,0.7614117335774078,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7661720064826396,0,0.0,0.9260274985712926,0,0.0,0.9543360369063562,0,0.0,0.8450532222564385,0,0.0,1.0,0,0.0,0.9373378883598977,0,0.0,0.9515645896366198,0,0.0,0.9379501806774552,0,0.0
20.0,56,0,5,0,56,0,12.0,0.21428571428571427,10.532750397148677,2,4.0,0.7077478769615747,1,2.0,0.7216232526580179,0,0.0,1.0,0,0.0,1.0,0,0.0,0.951279833965721,0,0.0,0.9515007625476101,0,0.0,1.0,0,0.0,1.0,2,6.0,0.4889320894597948,0,0.0,0.596945378980987,0,0.0,0.94828797495046,0,0.0,0.9781029306219094,0,0.0,1.0,0,0.0,0.4662982874026116,0,0.0,0.9517265996000632,0,0.0,0.9658920483844974,5,12.0
25.0,72,0,3,0,72,0,13.0,0.18055555555555555,10.115347602647887,0,3.0,0.672199178883944,3,13.0,0.6665491415228466,0,0.0,1.0,0,0.0,0.4511876994625602,0,0.0,0.8330666114981616,0,0.0,0.9574450254385796,0,0.0,1.0,0,0.0,1.0,0,4.0,0.6615936790258676,0,0.0,0.7834002790406456,0,4.0,0.6283221188675893,0,0.0,0.7391098304526255,0,4.0,0.4818904713119794,0,4.0,0.5005366900601659,0,0.0,0.9555348227483104,0,0.0,0.8396277670265737,3,32.0
30.0,80,0,9,0,80,0,24.0,0.3,9.966213473252466,2,7.0,0.6825502865450168,0,6.0,0.5298478106871871,0,0.0,1.0,0,0.0,0.9920138702221809,2,5.0,0.5097136504411335,0,0.0,0.9716277355539956,0,0.0,0.9454111492728328,0,0.0,1.0,0,0.0,0.9334956920604573,0,0.0,0.9930738778441198,2,11.0,0.6932058345031353,2,7.0,0.4363081953691632,0,4.0,0.8998346296392162,0,4.0,0.8909570867236043,0,0.0,0.9908395973308975,1,2.0,0.6330467591351367,9,46.0
35.0,96,0,12,0,96,0,39.0,0.40625,9.239906830297294,1,3.0,0.6796359917799989,3,14.0,0.49608243958096804,0,4.0,0.4748552152326475,0,0.0,0.41103833455956956,0,3.0,0.6189065951286377,0,4.0,0.4581818898935886,0,0.0,0.9449121453250173,0,0.0,1.0,0,0.0,0.7096413095007084,2,4.0,0.5766145113216296,5,27.0,0.6256109911372885,0,4.0,0.7241025085922692,0,8.0,0.7862362189635852,0,4.0,0.944766537376841,1,1.0,0.71928898316564,0,3.0,0.5786322855891864,12,79.0
40.0,112,0,24,0,112,0,123.0,1.0982142857142858,8.936824709842373,2,7.0,0.6636795102462194,3,29.0,0.7110865022833065,0,4.0,0.8751598478399597,1,2.0,0.001545067384956127,0,0.0,0.9677222565041181,0,4.0,0.8778153309921464,0,0.0,0.906355962762691,0,0.0,0.9644207358745769,2,8.0,0.6203505802051972,3,16.0,0.5413147073678829,6,49.0,0.41630178992732975,0,4.0,0.9182733262837802,2,11.0,0.49283600465609306,2,7.0,0.16382674966714378,2,9.0,0.695377109246843,1,1.0,0.3321052273805374,24,151.0
45.0,120,0,10,0,120,0,37.0,0.30833333333333335,8.091309620703012,1,5.0,0.5744501558435542,1,14.0,0.7310370725604384,0,6.0,0.8370139991168126,0,4.0,0.4469980408466422,0,0.0,0.5670911132475729,0,6.0,0.8790809839367323,0,0.0,1.0,0,2.0,0.8418240612360746,0,5.0,0.5306541213532722,0,10.0,0.4937306994684465,3,48.0,0.30159464495478794,0,4.0,0.6449106020510529,1,17.0,0.4743738677796195,0,9.0,0.2683774238620711,4,25.0,0.5888609109801676,0,0.0,0.9336605311825306,10,155.0
50.0,136,0,16,0,136,0,58.0,0.4264705882352941,9.067613885659867,3,14.0,0.6833157669847914,2,7.0,0.5417895222996494,1,10.0,0.5184876414279681,0,4.0,0.8947222437380352,3,12.0,0.4357867467956207,2,9.0,0.3036911674493278,0,0.0,1.0,0,2.0,0.9649894640746902,0,4.0,0.8988803442068762,1,2.0,0.7402990945649358,2,22.0,0.6758340924250722,0,4.0,0.8503197280100921,2,12.0,0.542053059870456,0,4.0,0.8324754736977914,0,16.0,0.47680692793010976,0,4.0,0.8105186828840629,16,126.0
55.0,152,0,15,0,152,0,50.0,0.32894736842105265,9.338203367901611,1,8.0,0.6713406576263351,0,6.0,0.5238032729530093,7,36.0,0.45615450233689886,0,2.0,0.9236493011881762,0,9.0,0.6050258027918908,0,13.0,0.3450264157183541,0,4.0,0.44528883805343217,0,2.0,0.5624447287315165,0,4.0,0.7918600938297403,1,7.0,0.7649863392364233,1,5.0,0.6712667163180122,1,8.0,0.7610220512380741,0,8.0,0.691323772126729,0,6.0,0.8038451354288549,4,15.0,0.45124092539249594,0,4.0,0.8984830521191007,15,137.0
60.0,158,0,20,2,160,0,65.0,0.41139240506329117,8.59992197273159,3,10.0,0.5928466944856206,1,9.0,0.7862240903717758,3,42.0,0.2170681182229178,1,7.0,0.27293531348111616,0,4.0,0.7220996002952514,0,6.0,0.7993162717810083,0,4.0,0.8510812253166259,0,0.0,1.0,3,9.0,0.6135373775345305,0,0.0,0.7627468028560583,4,16.0,0.45873763874974677,1,11.0,0.7907005470058778,2,7.0,0.5225107492391916,1,8.0,0.5524220523798706,1,20.0,0.584040608080638,0,4.0,0.8616924952441772,20,157.0
65.0,173,0,27,3,176,0,111.0,0.6416184971098265,8.416432962589653,0,6.0,0.5707608314627514,0,4.0,0.7782394422196236,5,32.0,0.07225056952762295,0,15.0,0.6147547226700039,0,4.0,0.9355874848799205,0,2.0,0.8817607894711869,0,4.0,0.9376158627718375,0,3.0,0.5022905296569772,4,28.0,0.3625905037904423,2,8.0,0.7321633400563097,2,23.0,0.4450498079733818,1,9.0,0.6680563029393035,6,29.0,0.42069103542106917,1,15.0,0.42230020653830386,4,22.0,0.6318532701508335,2,8.0,0.3360461921011089,27,212.0
70.0,187,0,26,5,192,0,142.0,0.7593582887700535,8.712548768534283,2,8.0,0.7086016684615473,2,7.0,0.645024764624417,7,66.0,0.1578322909473271,0,8.0,0.8808192895077261,0,4.0,0.9066867555253231,2,4.0,0.5865138739122051,0,0.0,0.6370177737250233,0,3.0,0.9077154102093425,0,24.0,0.611134053237106,0,3.0,0.6388228584832394,2,19.0,0.6990558184845729,2,15.0,0.7223897524763997,0,30.0,0.34872296274521575,2,11.0,0.43219726341755815,6,42.0,0.39931593728390635,1,8.0,0.5410332644743533,26,252.0
75.0,194,0,31,6,200,0,147.0,0.7577319587628866,8.364541952222957,0,2.0,0.6255926200836014,2,6.0,0.399112389249057,1,60.0,0.6495293076466592,0,4.0,0.8295036475672692,2,5.0,0.7044616671129933,6,25.0,0.04554389839036623,0,2.0,0.4545323907699002,0,3.0,0.9163553793647569,0,2.0,0.7526980896774862,6,15.0,0.35669063908880144,1,5.0,0.7324027310378766,0,8.0,0.7041741520740129,4,17.0,0.5054216450417512,1,14.0,0.5400532715217928,8,81.0,0.28808311145101323,0,3.0,0.8759917594412558,31,252.0
80.0,208,0,26,8,216,0,120.0,0.5769230769230769,9.075797543224068,2,7.0,0.6913935527287751,3,22.0,0.6677514989643274,0,16.0,0.8618527077589526,2,6.0,0.24827761888744043,3,19.0,0.49959226068851714,3,37.0,0.2821938761804805,0,6.0,0.7894575248695647,0,0.0,0.7491348889482399,2,5.0,0.6399426671333723,2,30.0,0.42698518762940235,3,12.0,0.5981334110308455,1,8.0,0.7775565042864406,0,17.0,0.8046253134910603,2,22.0,0.6563814803860845,3,76.0,0.49418646814063233,0,4.0,0.7045510770988354,26,287.0
85.0,215,0,24,17,232,0,122.0,0.5674418604651162,8.910776788666167,1,5.0,0.6216658367878386,0,10.0,0.6776712286811808,2,6.0,0.4201329482021836,1,11.0,0.1719611579926266,6,44.0,0.35690082652167576,0,12.0,0.8199617945672045,0,8.0,0.8757731070185422,3,10.0,0.07281065285110092,3,23.0,0.4096260662519742,1,15.0,0.7358987673602754,5,34.0,0.40036249920095474,1,13.0,0.7701236405020467,1,9.0,0.6429018687584924,0,8.0,0.5465118803655197,0,27.0,0.7187816077222,0,4.0,0.7859282902231527,24,239.0
90.0,210,0,20,30,240,0,67.0,0.319047619047619,8.480543675599863,4,15.0,0.5906362962842399,3,13.0,0.5531991988480203,1,3.0,0.10660663638105823,0,9.0,0.7292560810756161,1,37.0,0.4876186764558406,1,14.0,0.6322426371318837,1,8.0,0.659623527072444,0,17.0,0.5167512762131781,0,17.0,0.6323999067660987,0,1.0,0.6400797170555039,0,26.0,0.5999577822098034,0,6.0,0.33161256320755844,6,31.0,0.4098786401596083,0,8.0,0.748993408457504,3,30.0,0.4901588867039049,0,6.0,0.780734347345041,20,241.0
95.0,210,0,33,46,256,0,186.0,0.8857142857142857,9.168218417931858,4,35.0,0.5350018795016591,2,9.0,0.4105830396437921,1,5.0,0.36619408494302286,0,8.0,0.9098492570471405,0,2.0,0.826047139746307,2,23.0,0.6716895042239638,6,28.0,0.2253722145135026,0,2.0,0.9339751004737402,0,4.0,0.8456216752785832,2,7.0,0.5253292194349855,0,4.0,0.8461250003136618,0,8.0,0.6939157396672297,7,66.0,0.48718071768504256,1,8.0,0.7852445208544299,8,60.0,0.2104829488517456,0,2.0,0.7470799076478454,33,271.0
100.0,220,0,20,52,272,0,103.0,0.4681818181818182,9.208681732769827,0,26.0,0.5115234238638965,2,15.0,0.6049277378679526,1,4.0,0.7514237469336817,0,4.0,0.9117611917599232,0,0.0,0.8695941425518593,2,33.0,0.7548138908748392,7,49.0,0.09910896446124409,0,0.0,0.8452906183793121,0,0.0,0.6693851370212316,0,4.0,0.6225877181876582,1,3.0,0.5804825228606281,0,8.0,0.881529173554141,1,60.0,0.5155258276492992,2,17.0,0.7509497832267913,4,59.0,0.36840253059170486,0,6.0,0.7292409099446534,20,288.0
105.0,220,0,25,60,280,0,127.0,0.5772727272727273,8.322195158202877,3,11.0,0.5154284658954507,2,27.0,0.6868353440805838,1,11.0,0.730091698034048,2,10.0,0.36412300259988667,0,0.0,0.4669346125011456,4,45.0,0.33460662098309224,2,37.0,0.32798403664838865,2,3.0,0.6655902384065802,2,8.0,0.4587034233589479,1,4.0,0.6869022977928936,3,18.0,0.39094901173436386,0,2.0,0.8684622987674399,1,17.0,0.4929807223511417,0,4.0,0.3545136784270876,0,21.0,0.6559110720364938,2,10.0,0.4390648164236212,25,228.0
110.0,223,0,33,73,296,0,179.0,0.8026905829596412,7.431830177608183,2,12.0,0.5295989323725696,0,4.0,0.7843883844798923,0,4.0,0.5799575644772923,0,7.0,0.5692193309821626,2,6.0,0.41486968214897696,10,87.0,0.07100555358442337,2,22.0,0.24977595970519104,0,4.0,0.4917283690633676,0,7.0,0.472158166201579,0,4.0,0.6371911539581363,5,45.0,0.30456402764784485,0,0.0,0.5997324769971552,4,28.0,0.41965041415136517,4,18.0,0.26583640891806437,3,28.0,0.5523404909674244,1,19.0,0.5858650715382184,33,295.0
115.0,227,0,58,85,312,0,315.0,1.3876651982378854,7.815872235908279,5,28.0,0.5379598574299468,2,8.0,0.6016117742134749,1,5.0,0.20997587207678284,0,6.0,0.9004867587609315,5,26.0,0.6118609344094819,13,149.0,0.26587287896269307,0,2.0,0.010159987707093521,5,16.0,0.19466524874120922,0,4.0,0.9066876076154239,4,7.0,0.3976952401925438,2,40.0,0.5855357525108121,1,7.0,0.5738580766351395,9,64.0,0.4219390702056453,1,23.0,0.6338027847157728,9,60.0,0.3109028636013467,1,9.0,0.5739515856850661,58,454.0
120.0,221,0,36,99,320,0,231.0,1.0452488687782806,7.84962562554636,1,28.0,0.48288204629194886,1,8.0,0.48028375843719506,0,10.0,0.24138472453905074,0,2.0,0.8233664601446143,6,53.0,0.5281767463753189,7,139.0,0.44140330213435963,1,15.0,0.3415123339666002,0,23.0,0.44215418496891823,1,5.0,0.7539976331698939,2,18.0,0.3886935058539622,0,8.0,0.787932600620263,1,18.0,0.6666995238312845,4,66.0,0.292404320907567,1,15.0,0.8035604831065615,5,66.0,0.2239499452648991,6,28.0,0.5021429548187256,36,502.0
125.0,224,0,31,112,336,0,218.0,0.9732142857142857,8.340208053213203,2,10.0,0.5528481194844597,1,11.0,0.7825355504420665,0,4.0,0.8146416039236147,2,8.0,0.2813863151507554,8,89.0,0.3541177628556838,1,90.0,0.43618741984771847,0,8.0,0.8257135057610571,0,2.0,0.8863314469473043,3,15.0,0.49149549034548273,2,10.0,0.6161546958176707,1,2.0,0.5480807120855185,1,23.0,0.7931236938707972,2,41.0,0.21335374220779116,1,5.0,0.4371050394337093,1,27.0,0.519977712518162,6,58.0,0.537834829138086,31,403.0
130.0,231,0,33,121,352,0,283.0,1.225108225108225,8.215152371264754,2,7.0,0.5372255942750789,0,4.0,0.8824900208966135,0,2.0,0.8574187602206349,1,7.0,0.5654251724361564,10,137.0,0.2242349544058891,2,80.0,0.33636450360642717,0,8.0,0.9214012792413825,1,5.0,0.6535216045980599,1,15.0,0.3817446788572068,0,3.0,0.7193245600665977,4,19.0,0.36036363095092866,0,6.0,0.732962449511533,2,27.0,0.40379500903150933,4,22.0,0.1866779951308526,0,15.0,0.5997844866120888,6,88.0,0.47752915022271697,33,445.0
