step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.390786535271554,0,0.0,0.9549272514796712,0,0.0,0.9573489920247198,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9441754496936381,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9538085939673394,0,0.0,0.9529265597488585,0,0.0,0.9566828884782128,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9562585991320787,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.160698822729978,0,0.0,0.937144722574712,0,0.0,0.9695964869424901,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9617534399266083,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9668866252027408,0,0.0,0.9617449536959671,0,0.0,0.8899638666187439,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9673624399654323,0,0.0,1.0,0,0.0
15.0,40,0,2,0,40,0,4.0,0.1,10.86944176798588,1,2.0,0.7567425696253665,0,0.0,0.7825239335955879,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7549213726588384,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6926029313496207,0,0.0,0.6545013468486438,0,0.0,0.9385657073281563,0,0.0,0.8433759118485963,0,0.0,1.0,0,0.0,1.0,0,0.0,0.966785444018011,0,0.0,0.8973017492660045,2,4.0
20.0,56,0,10,0,56,0,42.0,0.75,9.815502683530152,3,13.0,0.624999650785679,2,5.0,0.6914683616142663,0,0.0,1.0,0,0.0,1.0,1,5.0,0.5670158746335072,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,11.0,0.5047137011090842,2,8.0,0.5320694944040978,0,0.0,0.9668141028075504,0,0.0,0.96316895290879,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9518068191930091,0,0.0,0.9824796857961772,10,42.0
25.0,72,0,4,0,72,0,21.0,0.2916666666666667,8.52968343512448,0,5.0,0.6601510109080346,0,0.0,0.7411828561748268,0,0.0,1.0,0,0.0,1.0,4,21.0,0.3754387609879987,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,4.0,0.5676530538929808,0,1.0,0.554469321120019,0,4.0,0.5523088736471866,0,2.0,0.6699253197559599,0,0.0,0.986592269484536,0,0.0,1.0,0,0.0,0.7756204996154435,0,0.0,0.6891554026047212,4,37.0
30.0,80,0,10,0,80,0,31.0,0.3875,9.447851197416117,2,5.0,0.6601444118761268,1,3.0,0.5502181302157594,0,0.0,1.0,0,0.0,1.0,0,17.0,0.40724557545310613,0,2.0,0.5168052816788756,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8855737021886492,0,0.0,0.8431127626611441,3,14.0,0.6704733905698385,0,4.0,0.8537716134080116,0,4.0,0.8931683087352253,0,4.0,0.8515195348332226,2,6.0,0.5164121928227355,2,7.0,0.3957897605474305,10,66.0
35.0,96,0,1,0,96,0,1.0,0.010416666666666666,9.942041860688102,0,1.0,0.6725779451487811,0,6.0,0.4846253768751607,0,4.0,0.3815484948610329,0,0.0,1.0,0,0.0,0.6959046723332919,0,4.0,0.8875691270905998,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8441551361048617,1,1.0,0.6454860708207867,0,10.0,0.7141898665280532,0,6.0,0.8594939218665809,0,4.0,0.9225388657826663,0,2.0,0.9052776237018095,0,2.0,0.5916171011687806,0,6.0,0.33606222464589275,1,46.0
40.0,112,0,12,0,112,0,34.0,0.30357142857142855,9.357361580879509,2,5.0,0.6815611991122383,3,16.0,0.6964973222673222,0,4.0,0.9162501329341186,0,0.0,1.0,0,0.0,0.960656973104848,0,4.0,0.8311629243389196,0,0.0,1.0,0,0.0,1.0,1,3.0,0.8121762992053391,3,12.0,0.47249470624263373,2,7.0,0.4343095149967983,0,4.0,0.8095105202304805,0,4.0,0.25751493857769475,1,3.0,0.4648023101861429,0,0.0,0.9562752001907106,0,4.0,0.9199678891194399,12,66.0
45.0,120,0,9,0,120,0,21.0,0.175,8.404970639162885,1,7.0,0.6485347371692299,0,12.0,0.6677258550335453,0,8.0,0.7709586079915233,0,2.0,0.37910284344066125,0,0.0,0.9704972592297478,1,1.0,0.700145478322494,0,0.0,0.9811898626485932,0,0.0,1.0,3,13.0,0.6070056552071166,0,7.0,0.5287237828847274,3,18.0,0.3352323992341273,0,8.0,0.7509226064584035,0,1.0,0.11408368697121911,0,8.0,0.42294355788115545,1,3.0,0.6237479917262645,0,4.0,0.8848381675454811,9,92.0
50.0,136,0,15,0,136,0,53.0,0.3897058823529412,9.07562242771472,2,7.0,0.6613351840410108,1,5.0,0.45782680274551185,2,11.0,0.5204302272576048,0,4.0,0.870112754544051,0,0.0,0.7780788166000346,1,6.0,0.7244982792855826,0,0.0,0.9153507299318289,0,0.0,1.0,0,7.0,0.5574943415828518,0,0.0,0.9239053358426801,4,27.0,0.6089873079942976,0,4.0,0.7981907643095444,0,4.0,0.662288905279575,1,6.0,0.5859698008113673,2,13.0,0.6590904546216574,2,7.0,0.2836567892547465,15,101.0
55.0,152,0,12,0,152,0,55.0,0.3618421052631579,9.360003307079436,0,3.0,0.7038272125323544,0,10.0,0.5570004032012085,0,9.0,0.7448925097936222,0,6.0,0.8383606645548853,2,6.0,0.5262537846132499,1,11.0,0.7455353764918576,0,0.0,0.8542429547053917,0,0.0,1.0,2,9.0,0.6202052372185591,0,0.0,0.8698193581895599,1,22.0,0.6413103572529023,1,9.0,0.6456631081828905,0,4.0,0.8992959767919715,0,6.0,0.7831761387394641,5,31.0,0.595465499627369,0,7.0,0.11460504342264932,12,133.0
60.0,160,0,18,0,160,0,70.0,0.4375,8.554509520714438,2,5.0,0.6584944045381802,2,7.0,0.7387968498218703,2,11.0,0.47473162195444163,0,4.0,0.8589748746553197,0,4.0,0.6860989265931502,1,18.0,0.21537423591422872,0,0.0,0.8145511571322015,0,0.0,0.8480412185347985,0,4.0,0.8116605696034191,1,8.0,0.5522815652506614,3,18.0,0.3710940932210755,2,14.0,0.7188292059181773,0,4.0,0.8550728836222775,2,10.0,0.553878771555063,1,22.0,0.28864914859659857,2,13.0,0.47911512142785434,18,142.0
