step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,151,0,16,1,152,0,86.0,0.5695364238410596,8.058042136153741,1,6.0,0.6617451008724091,1,6.0,0.4751128584421303,0,6.0,0.7904426540763846,0,4.0,0.9073231279497935,2,38.0,0.5356109016033411,0,4.0,0.5930202181241049,0,3.0,0.2236166749161808,0,4.0,0.62883601869425,1,1.0,0.7910543987386144,1,5.0,0.5753137227767807,4,114.0,0.4694242246796951,0,0.0,0.8168947491980832,4,26.0,0.5625894038630282,0,2.0,0.8248010471793437,1,39.0,0.4486493182145495,1,85.0,0.4756887581367699,16,343.0
60.0,158,0,13,2,160,0,43.0,0.2721518987341772,8.13005631229936,2,12.0,0.6303494322200603,0,7.0,0.7640829641207582,0,2.0,0.8155454753102327,1,6.0,0.15630830697962705,1,6.0,0.4327832215181098,1,5.0,0.7324466474260544,0,0.0,0.8500701247991422,0,6.0,0.7257555831447605,2,10.0,0.6504223774040903,3,15.0,0.5463608560612045,1,48.0,0.36555526596488414,0,4.0,0.7564121374285367,0,19.0,0.25443709749470833,0,6.0,0.3689687367421228,1,6.0,0.5199199774083392,1,21.0,0.7227197055996649,13,173.0
65.0,173,0,21,3,176,0,74.0,0.4277456647398844,8.265577627712231,0,4.0,0.6357312434352426,0,4.0,0.9293552572514895,0,2.0,0.698403544808029,0,8.0,0.2143907572032338,2,14.0,0.2821016366376513,1,12.0,0.7405218901651519,1,3.0,0.7828888574486238,1,14.0,0.7144166807502015,1,4.0,0.46463858006419156,0,11.0,0.7271128110659307,6,33.0,0.40908917526946403,0,6.0,0.8746911268166193,6,27.0,0.10105893810307374,1,13.0,0.4675923882822582,2,12.0,0.3504815026990656,0,4.0,0.8305195335288595,21,171.0
70.0,187,0,29,5,192,0,124.0,0.6631016042780749,8.479289701531942,2,5.0,0.7191821069220778,0,0.0,0.8135887189187059,2,13.0,0.5096519673827993,0,2.0,0.8882255734703893,7,40.0,0.36941197666571934,0,5.0,0.6275413941423355,1,8.0,0.7018957035398495,1,15.0,0.7797915480285569,3,15.0,0.586337895413208,2,7.0,0.6272928653721578,1,31.0,0.511235950878386,2,9.0,0.6361192229821371,0,28.0,0.5857802722340996,0,9.0,0.8360600716740856,7,41.0,0.2861696824768052,1,6.0,0.365206747277119,29,234.0
75.0,195,0,41,5,200,0,197.0,1.0102564102564102,7.894982887090142,1,6.0,0.6360478482828482,1,8.0,0.4856787389162656,1,5.0,0.6303413683560983,0,2.0,0.88353112718831,8,78.0,0.32318372504421156,5,21.0,0.5616512552186848,1,17.0,0.404815405633067,1,4.0,0.789071417098278,1,13.0,0.6786888713247643,1,4.0,0.4447852914342941,5,25.0,0.5514511451173522,6,29.0,0.2768937797897604,0,4.0,0.9247707542168683,1,9.0,0.7639881303550996,3,45.0,0.4782143222449683,6,29.0,0.25222961041857933,41,299.0
80.0,202,0,38,14,216,0,202.0,1.0,7.623638444042948,3,9.0,0.6483223650629426,0,6.0,0.8244391223498447,2,19.0,0.6574826636082952,0,2.0,0.567700151965109,4,76.0,0.2552982435307697,5,47.0,0.46679254325659947,0,4.0,0.8677835364757532,1,8.0,0.5366562365610418,4,17.0,0.5863082536475294,3,18.0,0.6214664540079701,7,53.0,0.396944472814652,7,44.0,0.03928313018249079,0,6.0,0.2810969612283085,2,15.0,0.23789463249767365,0,12.0,0.7258823334310253,0,29.0,0.6440492378668481,38,365.0
85.0,212,0,39,20,232,0,258.0,1.2169811320754718,7.866976255748635,0,5.0,0.6630667087682659,0,2.0,0.9100596023438405,0,8.0,0.5655474429740807,5,21.0,0.10431241211571401,1,33.0,0.5418505086355704,5,72.0,0.4480808077051965,0,2.0,0.8596983376295518,1,5.0,0.6061253950854355,1,13.0,0.43259673859411624,0,13.0,0.7267033194034023,9,99.0,0.3003468887116372,3,41.0,0.4430386089861221,5,28.0,0.4036184144421225,7,46.0,0.10146008875453721,2,16.0,0.6032043892575374,0,4.0,0.8584505276769544,39,408.0
90.0,207,0,44,33,240,0,291.0,1.4057971014492754,7.305620584846624,2,8.0,0.635858497009803,0,2.0,0.6934362688846425,6,29.0,0.47136418928283774,0,24.0,0.40681635171903635,3,20.0,0.5680034612488507,5,97.0,0.507194338827281,0,0.0,0.05602752203667539,1,12.0,0.4570298770623502,5,17.0,0.43417788154720766,0,4.0,0.549811685620057,4,100.0,0.4655475619881173,3,41.0,0.49161342289967896,0,30.0,0.6991101131989917,7,81.0,0.4112805858948679,7,44.0,0.44620573511450123,1,10.0,0.24130973191453664,44,519.0
95.0,215,0,44,41,256,0,311.0,1.4465116279069767,7.294546647989545,1,7.0,0.5222138434025877,2,5.0,0.5879089711410582,0,28.0,0.4947922863928735,0,8.0,0.7714185535135375,8,49.0,0.5120999677047783,8,129.0,0.2732682112897184,0,4.0,0.4727246942761931,0,6.0,0.7508911077249767,1,19.0,0.6318547906642265,0,5.0,0.5007012246038229,0,28.0,0.7019285315263111,6,57.0,0.5070932661190015,2,12.0,0.5666712468505101,1,68.0,0.49719465798174206,9,86.0,0.33501879095568804,6,34.0,0.44378407253524527,44,545.0
100.0,222,0,62,50,272,0,551.0,2.481981981981982,7.462550256810573,3,13.0,0.6418102052314987,0,4.0,0.777101729355392,4,15.0,0.5463892325455408,0,4.0,0.9093512350280405,11,96.0,0.4458253348708243,12,182.0,0.1858231882739491,0,4.0,0.882902997397712,1,10.0,0.770757797814391,3,14.0,0.6581764730084487,1,7.0,0.6768232779303044,2,7.0,0.5369324564707462,6,91.0,0.5245812130580245,2,14.0,0.200349789220426,0,19.0,0.3814951317934575,11,137.0,0.19418041754005155,6,64.0,0.5717034173693654,62,681.0
105.0,229,0,60,51,280,0,688.0,3.004366812227074,6.706746294600996,2,12.0,0.5009736292046588,0,4.0,0.9366855431558042,1,16.0,0.27716334776136664,0,6.0,0.8425897346585632,8,106.0,0.31201758865327517,12,246.0,0.248819668722309,0,4.0,0.9392563122430925,1,5.0,0.39605631922254253,1,11.0,0.43464991060484687,0,5.0,0.7797279947643587,3,15.0,0.28096317248791297,8,126.0,0.3615277452379165,6,28.0,0.09815070919274438,0,6.0,0.7631914361444146,12,198.0,0.15142556272052327,6,90.0,0.4167782623326001,60,878.0
110.0,234,0,72,62,296,0,720.0,3.076923076923077,6.2774464268943095,4,18.0,0.6097125276649152,1,1.0,0.7000200255031487,6,33.0,0.14833064633001836,0,4.0,0.7684099601415231,5,74.0,0.2567463319061873,12,306.0,0.430207293861156,1,5.0,0.1523106306360202,6,23.0,0.17254596484136844,5,18.0,0.5327416797728873,1,3.0,0.4965568157922009,5,33.0,0.5444967839584823,9,129.0,0.24477279913411118,1,33.0,0.5097708170012875,0,8.0,0.731203424706239,15,268.0,0.31161953946017007,1,69.0,0.17567310233451058,72,1025.0
115.0,242,0,53,70,312,0,790.0,3.2644628099173554,7.032001042265242,6,40.0,0.5539684797967898,3,11.0,0.42657036534702547,0,33.0,0.6753901349862267,0,4.0,0.8395844394923766,3,71.0,0.28780580043684906,13,367.0,0.266032402271377,0,10.0,0.2590145248718427,0,22.0,0.6355424399381314,0,17.0,0.7768623486275822,1,5.0,0.4782260581736333,0,27.0,0.6778065917743183,3,66.0,0.20290467293359526,0,12.0,0.873534375338856,3,18.0,0.6544596164153671,17,346.0,0.3053180640365064,4,17.0,0.002048740301980714,53,1066.0
120.0,246,0,53,74,320,0,904.0,3.6747967479674797,7.186784615866764,2,39.0,0.475101294344633,0,12.0,0.5114107723344743,0,8.0,0.9190255700135808,2,7.0,0.18131723442969494,8,78.0,0.3970947864974258,16,440.0,0.02455976377463725,0,4.0,0.8998198267593,0,0.0,0.8097031477950248,0,0.0,0.6424128805814676,2,13.0,0.653815801632952,2,4.0,0.4783574367105639,1,61.0,0.4168501578189777,0,4.0,0.8603018189165056,1,14.0,0.18652240517549643,19,431.0,0.1586211938254332,0,21.0,0.25436578431629897,53,1136.0
125.0,257,0,74,79,336,0,1203.0,4.680933852140078,6.987903055771127,3,22.0,0.5406350187929785,0,4.0,0.8733952930805718,2,7.0,0.5333535116730622,4,27.0,0.5123317630813873,11,126.0,0.39399225444878555,19,536.0,0.1886285906683277,0,4.0,0.8988664291386665,1,1.0,0.2285575716082465,2,3.0,0.43863764845756203,0,7.0,0.8364163270680285,3,15.0,0.34517617149784463,7,80.0,0.3920545412447228,2,8.0,0.437751201030607,0,4.0,0.45058960964828954,20,532.0,0.09899313463502829,0,4.0,0.9321869362615821,74,1380.0
130.0,254,0,95,98,352,0,1545.0,6.082677165354331,6.439898699053789,3,25.0,0.5026603063228785,2,9.0,0.73139804673243,6,33.0,0.214997768956304,0,20.0,0.7320446147873203,13,187.0,0.23727015595625323,19,629.0,0.19821206489287216,1,7.0,0.5801738532251414,6,23.0,0.1320909659756627,5,23.0,0.47917041568971197,0,4.0,0.6465695020400071,6,34.0,0.37579078596531573,6,90.0,0.3003958934866283,3,25.0,0.5755072587181564,3,10.0,0.75518404012266,22,638.0,0.24031432512513023,0,4.0,0.8189257418016564,95,1761.0
135.0,243,0,66,117,360,0,1269.0,5.222222222222222,5.654456885905728,5,33.0,0.5024749342211965,4,20.0,0.5182142087168212,2,35.0,0.14273369146802609,0,2.0,0.6210316121162824,10,186.0,0.17843461125739093,13,589.0,0.10680797526134768,0,8.0,0.3442802158656954,0,27.0,0.6248173284569045,0,20.0,0.6382654145929868,1,4.0,0.4776911806366469,1,36.0,0.5660590001151448,1,59.0,0.2470174441439109,0,17.0,0.791931047934988,3,25.0,0.6662232870246875,24,753.0,0.22790470839445068,2,8.0,0.11435275969780925,66,1822.0
140.0,256,0,55,120,376,0,1003.0,3.91796875,6.77084248542025,2,30.0,0.5406377253053724,2,21.0,0.4011287736114189,2,17.0,0.7085617486133297,1,9.0,0.5257242221705775,4,128.0,0.4179491919999124,7,411.0,0.31436153598116573,0,4.0,0.4916890833793927,0,2.0,0.8706664956714294,3,8.0,0.6894091332867994,3,13.0,0.6308226733177791,0,5.0,0.7695063404854017,5,79.0,0.33706719208309344,0,4.0,0.9078762360647955,0,17.0,0.2563384627632643,26,876.0,0.1297386028365442,0,9.0,0.30020676060219975,55,1633.0
145.0,270,0,63,122,392,0,1139.0,4.218518518518518,7.162818986060362,2,14.0,0.632283499665111,2,17.0,0.7274025565120296,0,4.0,0.9290475728999158,3,23.0,0.7052975455240845,4,128.0,0.45670627683768117,4,425.0,0.3087121648577353,2,13.0,0.44648063950702876,0,0.0,0.8207269809932983,2,8.0,0.5392764405085851,0,8.0,0.7470052830696812,2,3.0,0.5750771385081481,10,113.0,0.4344179203575611,1,4.0,0.3833626118118604,4,17.0,0.33521910793478904,27,1010.0,0.10491933366924773,0,3.0,0.8465750844875363,63,1790.0
150.0,264,0,88,136,400,0,1440.0,5.454545454545454,6.481842519989597,1,10.0,0.47305269021381574,0,4.0,0.8470466757891982,0,0.0,0.9418322853900348,3,34.0,0.6108904970150552,10,163.0,0.3215393772323128,10,455.0,0.2512649410610089,9,44.0,0.4196495597057573,0,0.0,0.4736911261864663,5,23.0,0.4273505832776273,2,7.0,0.5013578410670934,5,27.0,0.37281680195151984,6,115.0,0.36246187237177585,2,19.0,0.6254538983838028,6,45.0,0.57624348883411,29,1154.0,0.18149979812419118,0,3.0,0.8488711626797443,88,2103.0
155.0,272,0,77,144,416,0,1526.0,5.610294117647059,5.957735173425088,5,22.0,0.5603656943265947,2,5.0,0.6294357898285748,0,4.0,0.42684275006842715,1,21.0,0.27267591194546503,15,225.0,0.1882406084079291,10,403.0,0.0807059878077753,3,61.0,0.432612753646225,3,17.0,0.5509381083867335,0,20.0,0.6685556419080357,1,9.0,0.4531033749452112,1,29.0,0.5969042428818364,3,67.0,0.2536670597672793,0,8.0,0.9214951643014031,0,39.0,0.5163950198066276,31,1307.0,0.160282301615601,2,6.0,0.20910320480191957,77,2243.0
160.0,275,0,67,157,432,0,1701.0,6.1854545454545455,6.5079783178118555,0,20.0,0.5792595270424103,1,9.0,0.46017573733622524,0,4.0,0.9511242623431287,0,0.0,0.3857601983012109,17,308.0,0.23878413019658892,6,254.0,0.18851481698580644,1,36.0,0.48452669041288704,0,10.0,0.6654303381528482,2,11.0,0.7321444984516405,3,16.0,0.6204973627758983,0,4.0,0.8203163296321457,4,76.0,0.3484764978749002,0,2.0,0.8862112094892229,0,4.0,0.2900416663044383,33,1469.0,0.06247635365755276,0,10.0,0.20918737700050646,67,2233.0
165.0,272,0,71,168,440,0,1863.0,6.849264705882353,6.874001745102851,2,6.0,0.619940891697253,2,14.0,0.7200017190380691,0,4.0,0.9303124006781099,0,1.0,0.4687467558705301,13,318.0,0.31230278476879764,1,222.0,0.4090941136185472,1,14.0,0.7334361063156525,4,13.0,0.6071482087726288,0,6.0,0.5091523601572857,0,15.0,0.6786010627347089,1,2.0,0.5769111423520102,9,103.0,0.42007847664713277,1,3.0,0.4270063464440275,2,9.0,0.16360438631120255,35,1640.0,0.04676902569241195,0,4.0,0.8467901945590102,71,2374.0
170.0,277,0,82,179,456,0,1568.0,5.6606498194945845,6.594717228358353,4,12.0,0.5640743346467403,1,5.0,0.789878107810901,0,0.0,0.6927649435191587,0,2.0,0.8248275853643771,8,231.0,0.3300500446672705,8,242.0,0.44661991200108836,1,19.0,0.4017108086835975,1,15.0,0.48710964640012755,4,21.0,0.334670711835849,2,6.0,0.4617328577057719,4,24.0,0.35185607639469224,14,159.0,0.2676660424241591,1,10.0,0.7359591533902229,4,25.0,0.661500283474026,30,1630.0,0.1572072846147661,0,6.0,0.8618154842929325,82,2407.0
175.0,276,2,74,194,470,0,1031.0,3.7355072463768115,6.223750439463871,5,33.0,0.5056525180387672,2,7.0,0.63670232658541,0,2.0,0.5225093830678919,0,2.0,0.9133183558027064,1,190.0,0.267948659776353,7,209.0,0.2532051022635885,7,48.0,0.4592673236385545,7,23.0,0.04587744650243723,2,30.0,0.5808054892612113,1,9.0,0.4989662222555893,0,23.0,0.6483731071758203,17,240.0,0.17331508187110478,1,6.0,0.7596876139629216,0,18.0,0.7893587816826066,22,1427.0,0.20997976282964328,2,10.0,0.5897556107644533,74,2277.0
180.0,273,3,75,204,477,0,841.0,3.0805860805860807,6.478724950978084,2,33.0,0.46952113720918076,4,28.0,0.3840509990902586,0,2.0,0.9062548538649285,0,0.0,0.7094633371425974,7,212.0,0.21160860624622288,6,109.0,0.1579527381288662,8,86.0,0.5413935604163078,5,43.0,0.20949579342522667,3,22.0,0.6712301295254373,3,16.0,0.7116915889316782,0,4.0,0.8107430865766266,17,327.0,0.21732364448195868,1,7.0,0.6269712476655078,2,7.0,0.36329961173789654,16,1055.0,0.16676985626831553,1,14.0,0.6914501892309538,75,1965.0
185.0,278,5,54,213,491,0,447.0,1.6079136690647482,6.288395258682659,2,12.0,0.5914277937830476,0,21.0,0.6582989899978957,0,2.0,0.8870865635587604,0,4.0,0.41483539669313385,13,263.0,0.10438169878347565,1,98.0,0.38749491811107784,4,76.0,0.31829433467325463,0,28.0,0.6103229343001649,2,13.0,0.5068190548284602,0,9.0,0.7599209032619926,1,2.0,0.4838246090095972,13,339.0,0.1321517811069344,2,12.0,0.26776937695410186,3,17.0,0.18080596112636782,12,862.0,0.25723643132510793,1,6.0,0.57955716337126,54,1764.0
190.0,279,7,78,226,505,0,454.0,1.6272401433691757,7.1181314144281576,5,26.0,0.5787006720713946,0,4.0,0.8791276647633985,0,0.0,0.9203181838988095,0,4.0,0.8643774202688647,20,347.0,0.08871174677442165,7,110.0,0.41362696966516055,6,48.0,0.3083456469790454,0,4.0,0.7797983386747527,6,29.0,0.34520035411546934,2,7.0,0.5538091513800762,5,19.0,0.3757476439693104,7,269.0,0.3340604717793146,2,22.0,0.7586486997155065,3,25.0,0.6168751890569399,8,575.0,0.46417500637504777,7,32.0,0.42856828233629796,78,1521.0
195.0,277,4,60,239,516,0,491.0,1.772563176895307,6.502839469439221,0,18.0,0.5964329507636441,0,0.0,0.7745686753293387,0,8.0,0.4550388321801226,0,4.0,0.9094808377323814,21,454.0,0.08687460090107973,12,156.0,0.34609973587291926,6,54.0,0.45039944371712126,2,6.0,0.638821381517117,2,37.0,0.44767752286139845,1,9.0,0.44734510908292263,0,20.0,0.379832134116892,1,238.0,0.4499352178194502,0,8.0,0.8668864675836401,3,39.0,0.6596970601044005,4,580.0,0.3520292491214,8,55.0,0.12253052259845573,60,1686.0
200.0,287,1,71,248,535,0,508.0,1.7700348432055748,6.65963182321329,3,6.0,0.6527872880215658,3,8.0,0.586632641355899,0,8.0,0.8785114421980826,0,0.0,0.7255360187797343,17,466.0,0.24184547535130768,13,223.0,0.1472710849262103,3,49.0,0.22800881233995526,5,23.0,0.5694782601884789,1,13.0,0.7698079017325692,2,12.0,0.6643137658653888,0,4.0,0.777772998311752,6,254.0,0.35569493753324366,2,8.0,0.4358221689165338,1,16.0,0.5031537386183166,8,564.0,0.27029583155832465,7,65.0,0.28113329553015537,71,1719.0
205.0,297,0,69,255,552,0,521.0,1.754208754208754,6.594207099061116,2,11.0,0.5456882159818387,1,7.0,0.48640357444444654,0,8.0,0.8921521232168217,0,0.0,0.9204398251951882,9,376.0,0.33690912075203316,13,294.0,0.3133561224231809,3,19.0,0.2621080429596309,5,48.0,0.6178678109952502,1,9.0,0.691926755851167,1,9.0,0.7149808794489795,0,4.0,0.945963502041046,13,306.0,0.17777505297459073,2,7.0,0.15396604557727692,5,27.0,0.17379503085094852,13,501.0,0.166424069010294,1,50.0,0.4678947442040218,69,1676.0
210.0,294,0,78,266,560,0,621.0,2.1122448979591835,5.956299005173678,5,27.0,0.5049816205045894,2,15.0,0.7129007238851317,1,4.0,0.40287606096932504,0,4.0,0.5971639625493478,3,361.0,0.25151338833863135,14,360.0,0.31376565711602833,3,33.0,0.3898343458367778,5,73.0,0.32280174380110827,5,21.0,0.39421062024007547,3,14.0,0.40456997104683556,1,6.0,0.4491188290809668,12,307.0,0.22772763305282762,3,22.0,0.5307901156396192,0,28.0,0.7096539168020612,13,368.0,0.1279787500894856,8,71.0,0.4096659900553536,78,1714.0
215.0,295,0,73,281,576,0,569.0,1.928813559322034,5.573868524439746,1,26.0,0.5471965965673254,0,4.0,0.814497452308396,6,29.0,0.1524955382261331,0,4.0,0.8747705160177501,8,394.0,0.1902522388388142,18,441.0,0.25016872822159425,3,48.0,0.6154608887980962,5,67.0,0.06713843582345845,4,26.0,0.34315316056884354,2,24.0,0.3517346154198661,0,11.0,0.43075344896458945,10,235.0,0.32752213000175884,1,17.0,0.7622741245031031,0,8.0,0.8629427451909818,7,347.0,0.1678363085551276,8,87.0,0.1698363306059965,73,1768.0
220.0,297,0,58,295,592,0,471.0,1.5858585858585859,6.434976161247013,2,6.0,0.6901843099878052,2,5.0,0.6371336715071517,1,35.0,0.6586078099172583,0,8.0,0.7904563196870076,8,353.0,0.3006892721272479,15,436.0,0.09354564986669249,3,67.0,0.5239806912379052,0,21.0,0.32037629982705634,2,21.0,0.627082714814331,3,20.0,0.6555588648043578,2,14.0,0.6651975332240252,6,137.0,0.24092379102561423,1,13.0,0.7942156333999087,2,7.0,0.36106187875592954,6,333.0,0.29493115623020105,5,78.0,0.13630625141100894,58,1554.0
225.0,299,0,49,301,600,0,267.0,0.8929765886287625,6.739249142733472,1,3.0,0.5484362156406889,3,11.0,0.35002581836584945,0,11.0,0.8211271135552372,0,4.0,0.8551085731105673,5,228.0,0.3666012452409762,9,335.0,0.2878232771983552,3,82.0,0.5346118442905783,0,3.0,0.8797891193068695,1,13.0,0.5693139774087078,2,17.0,0.5965409644078631,4,32.0,0.6340397177522193,3,144.0,0.2631683554840195,2,22.0,0.4693258941735972,5,29.0,0.0630799237633,7,277.0,0.2866445969318899,4,91.0,0.21210578125058643,49,1302.0
230.0,304,0,69,312,616,0,415.0,1.3651315789473684,6.361913781838454,4,14.0,0.5978895024944189,4,30.0,0.6533973987593907,2,14.0,0.32414938485495653,1,11.0,0.642260199234707,5,245.0,0.2677327351333311,6,175.0,0.3332853383249047,3,97.0,0.6888674228516625,0,3.0,0.7725862870304449,4,20.0,0.5033426877555643,4,26.0,0.388904833823298,5,51.0,0.4378307077906616,8,167.0,0.28968802746743305,8,54.0,0.3089540741649104,0,28.0,0.5918115502726091,6,134.0,0.22787333740329493,9,113.0,0.4045842521864937,69,1182.0
