step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.871468916689754,0,0.0,0.9255640531879583,0,0.0,0.9296574439009501,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9278553266519624,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9139670216737269,0,0.0,0.9229446898378766,0,0.0,0.92378906323162,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9206105206539522,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.297611577616419,0,0.0,0.9164068230109892,0,0.0,0.9658295922604586,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9645246791896703,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9587958826439105,0,0.0,0.9633719134779253,0,0.0,0.9383271078334355,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9621375669147207,0,0.0,1.0,0,0.0
15.0,40,0,2,0,40,0,3.0,0.075,11.348398821144267,1,2.0,0.8387079970987507,0,0.0,0.9489499647429546,0,0.0,1.0,0,0.0,1.0,0,0.0,0.626640461032108,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9484526860247249,0,0.0,0.9352778378957216,1,1.0,0.771419828428849,0,0.0,0.9625658710030274,0,0.0,1.0,0,0.0,0.9623031872080771,0,0.0,0.677643186853677,0,0.0,1.0,2,3.0
20.0,56,0,9,0,56,0,27.0,0.48214285714285715,10.390269805452663,3,9.0,0.6100793333151435,0,0.0,0.9659833772454666,0,0.0,1.0,0,0.0,1.0,3,10.0,0.46663440904671116,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9570710266156404,0,0.0,0.9450352054613947,0,0.0,0.8830811524008305,0,2.0,0.7389741829778609,0,0.0,0.9606183246121213,0,0.0,0.9581686398728305,3,8.0,0.5369473457628312,0,0.0,1.0,9,29.0
25.0,72,0,15,0,72,0,83.0,1.1527777777777777,9.73686139141524,5,28.0,0.5900223053074874,0,0.0,0.9685804107384409,0,0.0,1.0,0,0.0,0.9136650394620045,5,29.0,0.3545917916391434,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9379886096195165,0,0.0,0.9539319228080416,0,0.0,0.735243515153039,0,2.0,0.943561828164288,0,0.0,0.9450494304717236,0,0.0,0.9553913004746919,5,26.0,0.3999925315801148,0,0.0,0.9675355622330775,15,85.0
30.0,80,0,20,0,80,0,170.0,2.125,8.94523102385649,6,56.0,0.47299266923591754,0,0.0,0.9141164097053972,0,0.0,0.9608356300991299,0,0.0,0.9249545522394484,6,57.0,0.2649425059379775,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9531919898059562,0,0.0,0.944686007011285,1,1.0,0.6561325996274432,0,2.0,0.9472599775059419,0,0.0,0.9040843237516295,0,0.0,0.9530919842661915,7,58.0,0.28738629626240014,0,0.0,0.9525965285232473,20,174.0
35.0,96,0,22,0,96,0,198.0,2.0625,8.723405510351782,7,88.0,0.3982169883998336,0,0.0,0.9550621302535728,0,0.0,0.9313393111886443,0,0.0,0.9410322786227523,3,48.0,0.3481922683544366,0,2.0,0.7075914939323212,0,0.0,1.0,0,0.0,0.9136650394620045,0,0.0,0.9091808016428559,0,0.0,0.9335033583857546,3,11.0,0.6239556988474424,1,1.0,0.6268861731082855,0,0.0,0.9385249943303933,0,0.0,0.9604436300466695,8,94.0,0.38366063330607875,0,0.0,0.9081676553691435,22,244.0
40.0,112,0,26,0,112,0,306.0,2.732142857142857,9.106471656662796,10,134.0,0.37985282854368363,0,0.0,0.9529679561318267,0,0.0,0.9122681533018311,0,0.0,0.9519967982159449,0,7.0,0.6760841874674451,0,4.0,0.8518899299290672,0,0.0,1.0,0,0.0,0.9375683847861572,0,0.0,0.9438294040538106,0,0.0,0.9397730010810227,5,31.0,0.5516448050725747,1,2.0,0.645742448477645,0,0.0,0.9280369033238749,0,0.0,0.9357948818852978,10,141.0,0.4231687555615869,0,2.0,0.4253044564076468,26,321.0
45.0,120,0,30,0,120,0,310.0,2.5833333333333335,8.406599887120349,12,189.0,0.28147500162771233,0,0.0,0.9528587399984878,0,0.0,0.9601318649069787,0,0.0,0.9472569534775452,2,5.0,0.4960809500260982,1,5.0,0.7997243737391009,0,0.0,0.9413961970770606,0,0.0,0.9720027846837582,0,0.0,0.9380659202012941,0,0.0,0.9494743116345453,6,58.0,0.43506465417872503,1,7.0,0.7938877121684957,1,1.0,0.7190155445043046,0,0.0,0.92984050358261,7,134.0,0.3665621414845799,0,4.0,0.7916530533919675,30,403.0
50.0,136,0,34,0,136,0,411.0,3.0220588235294117,7.844659625739416,13,253.0,0.28960288447786947,0,0.0,0.9444949821789685,0,0.0,0.9132487372600808,0,0.0,0.9459553409977485,4,23.0,0.44157058726825166,1,6.0,0.23762544934326385,0,0.0,0.9303612987655714,0,0.0,0.9508328226385616,0,0.0,0.9542568835834749,0,0.0,0.9567917586411886,9,96.0,0.4129421710981957,1,12.0,0.7548999435758175,3,12.0,0.5650728347028597,0,0.0,0.9467941255861893,3,72.0,0.4158678474373206,0,6.0,0.8619356507811062,34,480.0
