step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.856558968748226,0,0.0,0.9380648668807599,0,0.0,0.942613621634909,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9427091417043556,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9370678328171973,0,0.0,0.9465209006408568,0,0.0,0.9390333777304003,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9482616235021906,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.137871308962964,0,0.0,0.9626427404719949,0,0.0,0.9633606131716937,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9667356742806077,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9666037998942453,0,0.0,0.9663584528113652,0,0.0,0.9669939587403984,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8852088923629332,0,0.0,1.0,0,0.0
15.0,40,0,3,0,40,0,4.0,0.1,10.96217031271863,0,0.0,0.8308240328013887,0,0.0,0.9381826423756727,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6269368834330901,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9380988439853852,0,0.0,0.9568813194365351,1,1.0,0.6862372639518223,0,0.0,0.9482719345681103,0,0.0,0.9591964595215824,0,0.0,0.9519765100092483,1,2.0,0.5852586632372522,0,0.0,1.0,3,4.0
20.0,56,0,5,0,56,0,19.0,0.3392857142857143,10.29877730697999,2,6.0,0.6537657767183626,0,0.0,0.9337267975272083,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6640230236877014,0,3.0,0.46482206546027893,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9399618464322479,0,0.0,0.9604707850478005,0,0.0,0.8055638792790607,0,2.0,0.7894530760882246,0,0.0,0.9392075616787897,0,0.0,0.9479460261648721,3,13.0,0.519196613159038,0,0.0,1.0,5,24.0
25.0,72,0,8,0,72,0,52.0,0.7222222222222222,10.975866395473412,4,21.0,0.5958715391711714,0,0.0,0.9718390140020039,0,0.0,1.0,0,0.0,0.9519765100092483,0,0.0,0.956901657268283,0,3.0,0.9024794938706127,0,0.0,1.0,0,0.0,1.0,0,0.0,0.977040160288839,0,0.0,0.972823530457625,0,0.0,0.8512968240519286,0,2.0,0.9042287607024169,0,0.0,0.9425575730157562,0,0.0,0.9461482730073193,4,31.0,0.4106768150671049,0,0.0,0.9644796832960557,8,57.0
30.0,80,0,7,0,80,0,59.0,0.7375,10.019960230662997,1,16.0,0.5360782912808035,0,4.0,0.8130623385398588,0,0.0,0.8965326006345316,0,0.0,0.9774643605205733,0,0.0,0.6693138626091395,0,3.0,0.9285957230655543,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9523451488712948,0,0.0,0.9590191531042688,0,0.0,0.7080118913117236,0,2.0,0.9100732792218201,0,0.0,0.9369555599961314,0,0.0,0.906321906381437,6,59.0,0.3374565860620786,0,0.0,0.9339583339338717,7,84.0
35.0,96,0,12,0,96,0,36.0,0.375,9.059415211380717,2,7.0,0.6051260046049735,0,4.0,0.9004764534236056,0,0.0,0.9147084267890794,0,0.0,0.9408390415528783,2,8.0,0.48892155841754087,3,10.0,0.2287191262286915,0,0.0,1.0,0,0.0,0.9519765100092483,0,0.0,0.9336329483759611,0,0.0,0.926039066947217,2,8.0,0.5873885650481364,1,3.0,0.34604855654515776,0,0.0,0.9743873479141424,0,0.0,0.8617065454550714,2,48.0,0.4943952777041535,0,4.0,0.7344672204277256,12,92.0
40.0,112,0,9,0,112,0,53.0,0.4732142857142857,9.747682828778776,0,6.0,0.6425877093154504,0,4.0,0.8916668122142593,0,0.0,0.8611880964110507,0,0.0,0.8912821167576095,4,25.0,0.4112585235442283,5,31.0,0.1648389762184193,0,0.0,0.9168105275374251,0,0.0,0.9782934215092578,0,0.0,0.9499027338498186,0,0.0,0.9698603120312637,0,6.0,0.6018275685704513,0,8.0,0.5220733118399902,0,4.0,0.729039572548303,0,0.0,0.9619411584885942,0,6.0,0.7485514827645593,0,4.0,0.8532141348488544,9,94.0
45.0,120,0,23,0,120,0,131.0,1.0916666666666666,9.193939593083648,3,10.0,0.6222640982092879,1,5.0,0.6297453691446071,0,0.0,0.9207922115148135,0,0.0,0.8419459928912431,7,53.0,0.2946752090112996,5,56.0,0.0,0,0.0,0.8797714640500803,0,0.0,0.993177829337704,0,0.0,0.9291290149905461,0,0.0,0.9579901214927052,0,3.0,0.8804824796232614,1,8.0,0.8002772539583672,1,5.0,0.7962586106379306,0,0.0,0.7595117792355552,3,10.0,0.43780725045354996,2,8.0,0.6823547778669634,23,158.0
50.0,136,0,22,0,136,0,94.0,0.6911764705882353,8.536725678871557,5,31.0,0.5778464792263821,5,18.0,0.33583289008601597,0,0.0,0.9605293286120395,0,0.0,0.8160020229132549,2,47.0,0.536107133815788,0,43.0,0.2975977025488626,0,2.0,0.8283708522980046,0,0.0,0.9782482661968241,0,0.0,0.9467373208488633,0,0.0,0.9398437345417084,0,3.0,0.8574083033576052,0,2.0,0.8228414961248625,2,11.0,0.6939457754499933,2,6.0,0.550789733274923,6,32.0,0.2802663810776752,0,5.0,0.45089798204973885,22,200.0
